Height,Wind
82295,1028
82296,1032
82298,1037
82300,1042
82302,1048
82304,1052
82305,1056
82308,1060
82311,1064
82313,1070
82315,1074
82316,1078
82319,1082
82322,1086
82322,1094
82324,1098
82325,1102
82327,1107
82328,1113
82330,1119
82330,1126
82331,1130
82333,1135
82336,1139
82336,1148
82337,1153
82338,1157
82341,1161
82344,1165
82346,1171
82346,1183
82346,1193
82348,1198
82350,1203
82352,1209
82352,1217
82353,1221
82356,1225
82359,1229
82359,1245
82359,1253
82359,1259
82361,1264
82362,1270
82366,1274
82368,1278
82369,1282
82372,1286
82374,1291
82376,1297
82376,1303
82377,1307
82380,1311
82383,1315
82383,1323
82383,1329
82384,1333
82387,1337
82390,1341
82390,1351
82390,1357
82391,1361
82394,1365
82396,1370
82396,1382
82396,1388
82397,1392
82400,1396
82403,1400
82403,1413
82405,1417
82406,1421
82409,1425
82412,1429
82414,1435
82416,1439
82417,1443
82420,1447
82423,1451
82427,1455
82427,1476
82428,1480
82431,1484
82434,1488
82436,1494
82438,1498
82439,1502
82442,1506
82444,1511
82446,1517
82446,1523
82447,1527
82450,1531
82453,1535
82453,1545
82453,1551
82454,1555
82457,1559
82459,1564
82461,1570
82461,1579
82462,1583
82464,1588
82467,1592
82469,1598
82471,1602
82472,1606
82474,1611
82475,1617
82478,1622
82478,1631
82478,1638
82480,1643
82483,1647
82485,1653
82485,1659
82486,1663
82489,1667
82492,1671
82494,1677
82496,1681
82497,1685
82500,1689
82503,1693
82503,1703
82503,1709
82503,1715
82506,1719
82506,1727
82509,1732
82509,1740
82509,1746
82510,1752
82511,1758
82513,1764
82513,1770
82514,1774
82517,1778
82520,1782
82520,1793
82522,1797
82522,1805
82522,1812
82525,1816
82525,1826
82527,1830
82528,1834
82530,1839
82531,1845
82533,1851
82533,1859
82533,1865
82535,1870
82536,1876
82540,1880
82542,1884
82543,1888
82546,1892
82549,1896
82553,1900
82553,1910
82554,1914
82557,1918
82560,1922
82562,1928
82562,1940
82563,1944
82566,1948
82569,1952
82571,1958
82571,1964
82572,1968
82574,1973
82576,1978
82576,1986
82576,1992
82577,1996
82580,2000
82583,2004
82583,2015
82585,2019
82586,2023
82588,2028
82589,2034
82591,2040
82593,2044
82593,2053
82593,2061
82594,2067
82597,2072
82597,2079
82597,2084
82600,2088
82600,2095
82602,2101
82602,2109
82603,2113
82606,2117
82608,2122
82610,2128
82610,2134
82611,2138
82613,2143
82616,2147
82618,2153
82620,2157
82621,2161
82624,2165
82627,2169
82627,2189
82627,2197
82628,2201
82631,2205
82634,2209
82638,2213
82638,2223
82639,2227
82642,2231
82645,2235
82649,2239
82649,2249
82650,2253
82652,2258
82655,2262
82655,2271
82655,2277
82656,2281
82659,2285
82661,2290
82663,2296
82665,2300
82666,2304
82669,2308
82672,2312
82674,2318
82674,2324
82675,2328
82678,2332
82681,2336
82683,2342
82685,2346
82686,2350
82689,2354
82692,2358
82696,2362
82698,2366
82699,2370
82702,2374
82705,2378
82705,2442
82705,2465
82706,2469
82706,2476
82709,2480
82713,2484
82713,2496
82714,2500
82714,2511
82717,2515
82721,2519
82721,2529
82721,2537
82721,2544
82724,2548
82725,2555
82727,2559
82728,2563
82728,2572
82729,2578
82733,2582
82733,2591
82734,2595
82737,2599
82739,2604
82743,2608
82745,2612
82746,2616
82748,2621
82750,2626
82752,2632
82754,2636
82755,2640
82758,2644
82761,2648
82761,2666
82761,2672
82762,2676
82764,2681
82765,2687
82767,2693
82767,2701
82768,2705
82771,2709
82771,2716
82774,2721
82776,2725
82777,2729
82779,2734
82782,2738
82782,2747
82784,2751
82785,2755
82788,2759
82791,2763
82791,2778
82791,2788
82791,2794
82792,2800
82794,2805
82798,2809
82798,2819
82799,2823
82802,2827
82804,2832
82804,2846
82806,2850
82807,2854
82809,2859
82810,2865
82812,2871
82812,2877
82812,2884
82813,2890
82815,2895
82817,2901
82817,2910
82817,2917
82819,2922
82821,2927
82823,2933
82823,2939
82824,2943
82827,2947
82829,2952
82831,2958
82833,2962
82834,2966
82834,2979
82837,2983
82837,2997
82837,3007
82838,3011
82841,3015
82844,3019
82844,3039
82844,3045
82845,3049
82847,3054
82848,3060
82850,3066
82852,3070
82853,3074
82855,3079
82856,3085
82858,3091
82860,3095
82861,3099
82864,3103
82867,3107
82869,3113
82869,3123
82870,3127
82873,3131
82873,3138
82875,3144
82875,3150
82876,3154
82879,3158
82882,3162
82882,3172
82882,3178
82883,3182
82886,3186
82889,3190
82891,3196
82891,3209
82892,3213
82895,3217
82897,3222
82899,3228
82899,3236
82900,3240
82903,3244
82903,3251
82907,3255
82907,3265
82908,3269
82908,3278
82911,3282
82912,3289
82914,3293
82914,3300
82915,3306
82918,3310
82918,3318
82918,3326
82919,3330
82922,3334
82924,3339
82924,3348
82925,3353
82925,3358
82928,3362
82930,3367
82932,3373
82932,3382
82933,3386
82935,3391
82938,3395
82940,3401
82942,3405
82943,3409
82945,3414
82946,3420
82948,3426
82950,3430
82950,3438
82950,3445
82953,3449
82953,3462
82953,3469
82953,3474
82955,3479
82957,3484
82957,3492
82957,3498
82958,3502
82961,3506
82964,3510
82966,3516
82966,3529
82967,3533
82967,3541
82969,3546
82971,3552
82973,3556
82974,3560
82977,3564
82980,3568
82982,3574
82982,3586
82983,3590
82986,3594
82989,3598
82989,3608
82991,3612
82992,3616
82995,3620
82998,3624
83000,3630
83000,3638
83001,3642
83001,3650
83004,3654
83004,3663
83006,3667
83007,3671
83010,3675
83010,3682
83014,3686
83016,3690
83017,3694
83020,3698
83023,3702
83023,3710
83025,3714
83025,3720
83027,3725
83029,3730
83031,3736
83033,3740
83034,3744
83037,3748
83040,3752
83040,3762
83040,3768
83041,3772
83044,3776
83047,3780
83047,3790
83047,3796
83048,3800
83050,3805
83051,3811
83051,3819
83052,3824
83052,3829
83055,3833
83058,3837
83062,3841
83062,3853
83063,3857
83066,3861
83068,3866
83070,3872
83070,3878
83071,3882
83074,3886
83076,3891
83076,3905
83076,3911
83077,3915
83080,3919
83083,3923
83083,3940
83083,3946
83084,3950
83087,3954
83090,3958
83090,3966
83090,3972
83091,3976
83094,3980
83094,3987
83098,3991
83098,4001
83099,4005
83102,4009
83105,4013
83107,4019
83109,4023
83110,4027
83113,4031
83116,4035
83120,4039
83120,4049
83121,4053
83124,4057
83127,4061
83129,4067
83129,4073
83130,4077
83132,4082
83135,4086
83137,4092
83137,4102
83137,4108
83139,4113
83142,4117
83142,4125
83142,4138
83143,4142
83146,4146
83149,4150
83151,4156
83151,4176
83152,4180
83155,4184
83158,4188
83162,4192
83162,4204
83163,4208
83165,4213
83166,4219
83169,4224
83171,4228
83171,4237
83174,4241
83174,4252
83174,4262
83174,4273
83174,4278
83177,4282
83179,4287
83181,4293
83181,4304
83181,4312
83184,4316
83184,4326
83188,4330
83190,4334
83190,4345
83190,4355
83190,4362
83192,4368
83192,4374
83193,4378
83195,4383
83196,4389
83196,4399
83196,4405
83197,4409
83199,4414
83200,4420
83203,4425
83205,4429
83206,4433
83209,4437
83209,4444
83209,4463
83209,4469
83210,4473
83213,4477
83215,4482
83216,4489
83216,4500
83217,4504
83219,4509
83222,4513
83224,4519
83224,4525
83225,4529
83228,4533
83228,4540
83232,4544
83234,4548
83235,4552
83238,4556
83241,4560
83241,4579
83241,4585
83242,4589
83244,4594
83247,4598
83249,4604
83249,4615
83249,4621
83251,4626
83253,4631
83255,4637
83257,4641
83258,4645
83261,4649
83264,4653
83266,4659
83268,4663
83269,4667
83271,4672
83274,4676
83274,4685
83274,4693
83274,4698
83277,4702
83277,4709
83278,4716
83278,4722
83279,4726
83281,4731
83282,4737
83284,4743
83284,4751
83285,4755
83287,4760
83290,4764
83290,4773
83290,4781
83291,4785
83294,4789
83296,4794
83297,4801
83298,4806
83299,4810
83302,4814
83304,4819
83305,4826
83305,4837
83306,4841
83308,4846
83311,4850
83311,4859
83312,4864
83313,4868
83316,4872
83318,4877
83320,4883
83320,4889
83321,4893
83324,4897
83326,4902
83330,4906
83330,4916
83331,4920
83334,4924
83337,4928
83339,4934
83339,4940
83340,4944
83343,4948
83346,4952
83346,4971
83346,4977
83347,4981
83350,4985
83352,4990
83354,4996
83354,5004
83354,5010
83356,5015
83358,5020
83360,5026
83360,5034
83361,5038
83364,5042
83367,5046
83367,5062
83369,5066
83370,5070
83372,5075
83375,5079
83375,5087
83375,5093
83376,5097
83379,5101
83381,5106
83381,5116
83381,5122
83382,5126
83385,5130
83388,5134
83390,5140
83390,5153
83391,5157
83394,5161
83396,5166
83396,5183
83396,5189
83397,5193
83400,5197
83400,5208
83400,5218
83401,5223
83402,5227
83405,5231
83407,5236
83411,5240
83411,5250
83412,5254
83415,5258
83417,5263
83419,5269
83419,5280
83420,5284
83423,5288
83426,5292
83428,5298
83430,5302
83430,5310
83430,5317
83433,5321
83433,5329
83433,5336
83434,5340
83437,5344
83439,5349
83439,5360
83439,5366
83440,5370
83443,5374
83443,5381
83443,5392
83445,5396
83445,5402
83448,5406
83448,5414
83449,5421
83449,5429
83450,5433
83453,5437
83456,5441
83460,5445
83462,5449
83462,5461
83465,5465
83468,5469
83468,5477
83468,5494
83469,5498
83472,5502
83472,5509
83475,5514
83475,5523
83476,5527
83476,5535
83479,5539
83483,5543
83483,5553
83484,5557
83487,5561
83487,5568
83489,5574
83489,5581
83489,5586
83492,5590
83492,5597
83492,5608
83494,5612
83495,5616
83497,5621
83499,5626
83499,5634
83499,5640
83500,5644
83503,5648
83503,5655
83505,5661
83507,5665
83507,5673
83507,5680
83510,5684
83511,5691
83511,5698
83512,5702
83514,5707
83517,5711
83517,5720
83517,5726
83518,5730
83520,5735
83521,5741
83523,5747
83523,5753
83524,5757
83527,5761
83529,5766
83529,5775
83531,5779
83532,5783
83534,5788
83537,5792
83539,5798
83539,5809
83540,5813
83542,5818
83544,5823
83544,5839
83546,5843
83547,5847
83550,5851
83553,5855
83557,5859
83559,5863
83559,5875
83561,5880
83564,5884
83566,5890
83566,5896
83567,5900
83570,5904
83572,5909
83574,5915
83574,5924
83575,5928
83578,5932
83578,5939
83582,5943
83584,5947
83584,5958
83584,5968
83584,5975
83588,5979
83590,5983
83591,5987
83594,5991
83597,5995
83599,6001
83599,6022
83600,6026
83602,6031
83605,6035
83605,6044
83606,6049
83607,6053
83610,6057
83610,6064
83612,6070
83612,6076
83613,6080
83616,6084
83616,6091
83619,6096
83621,6100
83622,6104
83625,6108
83627,6113
83627,6122
83628,6127
83628,6134
83630,6139
83633,6143
83633,6152
83635,6156
83636,6160
83639,6164
83641,6169
83643,6175
83645,6179
83646,6183
83649,6187
83651,6192
83655,6196
83655,6216
83656,6220
83659,6224
83659,6231
83661,6237
83661,6243
83662,6247
83665,6251
83668,6255
83668,6265
83668,6271
83669,6275
83672,6279
83675,6283
83677,6289
83677,6295
83678,6299
83681,6303
83684,6307
83686,6313
83686,6319
83687,6323
83689,6328
83691,6333
83693,6339
83693,6345
83694,6349
83697,6353
83700,6357
83702,6363
83702,6380
83703,6384
83706,6388
83708,6393
83710,6399
83710,6407
83711,6411
83714,6415
83716,6420
83716,6432
83718,6436
83719,6440
83722,6444
83725,6448
83725,6458
83727,6462
83727,6470
83729,6475
83731,6480
83735,6484
83735,6496
83736,6500
83739,6504
83739,6511
83740,6518
83742,6522
83743,6526
83746,6530
83748,6535
83748,6549
83748,6555
83749,6559
83752,6563
83754,6568
83754,6577
83756,6581
83757,6585
83760,6589
83763,6593
83763,6608
83763,6619
83764,6623
83767,6627
83770,6631
83772,6637
83772,6649
83773,6653
83776,6657
83776,6664
83778,6670
83778,6677
83779,6681
83782,6685
83782,6692
83785,6697
83785,6704
83786,6708
83789,6712
83789,6723
83793,6727
83793,6741
83793,6752
83795,6757
83798,6761
83798,6775
83800,6779
83801,6783
83804,6787
83807,6791
83809,6797
83809,6805
83810,6809
83813,6813
83813,6820
83817,6824
83817,6832
83817,6838
83819,6843
83819,6850
83821,6856
83821,6862
83822,6866
83825,6870
83825,6877
83828,6882
83828,6889
83829,6893
83832,6897
83832,6904
83834,6910
83834,6918
83834,6924
83836,6929
83839,6933
83841,6939
83843,6943
83844,6947
83847,6951
83847,6958
83850,6963
83852,6967
83853,6971
83856,6975
83856,6982
83856,6997
83857,7002
83858,7006
83861,7010
83864,7014
83866,7020
83866,7034
83866,7040
83868,7045
83871,7049
83873,7055
83873,7074
83874,7078
83877,7082
83877,7089
83880,7094
83880,7102
83880,7108
83882,7113
83885,7117
83885,7125
83885,7135
83886,7139
83889,7143
83892,7147
83892,7160
83892,7170
83893,7174
83896,7178
83899,7182
83903,7186
83905,7190
83906,7194
83909,7198
83911,7203
83915,7207
83917,7211
83918,7215
83920,7220
83921,7226
83923,7232
83925,7236
83926,7240
83929,7244
83931,7249
83933,7255
83933,7261
83934,7265
83934,7275
83937,7279
83937,7290
83937,7297
83937,7302
83940,7306
83943,7310
83947,7314
83949,7318
83950,7322
83953,7326
83955,7331
83955,7359
83955,7365
83956,7369
83959,7373
83961,7378
83961,7387
83963,7391
83964,7395
83967,7399
83970,7403
83970,7418
83970,7424
83971,7428
83973,7433
83975,7438
83977,7444
83979,7448
83979,7456
83979,7463
83982,7467
83982,7481
83982,7488
83983,7492
83986,7496
83989,7500
83989,7513
83989,7519
83990,7523
83993,7527
83996,7531
83996,7541
83996,7551
83996,7557
83997,7563
84000,7567
84004,7571
84004,7581
84004,7589
84004,7596
84007,7600
84007,7608
84007,7615
84008,7619
84011,7623
84014,7627
84014,7635
84014,7645
84015,7649
84018,7653
84021,7657
84021,7670
84023,7674
84024,7678
84027,7682
84029,7687
84030,7694
84030,7701
84031,7705
84034,7709
84034,7716
84037,7721
84039,7725
84039,7734
84039,7742
84042,7746
84042,7755
84043,7760
84044,7764
84047,7768
84049,7773
84049,7783
84049,7789
84050,7793
84051,7799
84053,7804
84054,7811
84056,7815
84057,7819
84059,7824
84062,7828
84062,7837
84063,7842
84063,7847
84066,7851
84069,7855
84071,7861
84073,7865
84074,7869
84077,7873
84080,7877
84080,7898
84082,7902
84083,7906
84083,7918
84086,7922
84087,7929
84087,7936
84087,7941
84090,7945
84092,7950
84093,7957
84094,7962
84095,7966
84098,7970
84100,7975
84101,7982
84103,7986
84104,7990
84107,7994
84109,7999
84113,8003
84113,8013
84114,8017
84116,8022
84119,8026
84123,8030
84123,8042
84124,8046
84127,8050
84129,8055
84131,8061
84133,8065
84134,8069
84137,8073
84139,8078
84140,8085
84140,8102
84140,8107
84143,8111
84146,8115
84150,8119
84152,8123
84153,8127
84153,8143
84156,8147
84158,8153
84158,8162
84159,8166
84162,8170
84162,8177
84166,8181
84166,8189
84166,8195
84168,8200
84170,8205
84171,8212
84171,8227
84172,8231
84174,8236
84177,8240
84177,8249
84177,8255
84178,8259
84181,8263
84183,8268
84183,8279
84183,8285
84184,8289
84187,8293
84190,8297
84192,8303
84194,8307
84195,8311
84198,8315
84200,8320
84204,8324
84204,8334
84205,8338
84208,8342
84210,8347
84211,8354
84213,8358
84213,8365
84214,8371
84217,8375
84221,8379
84223,8383
84224,8387
84227,8391
84230,8395
84232,8401
84234,8405
84235,8409
84235,8418
84236,8424
84239,8429
84239,8437
84240,8441
84243,8445
84246,8449
84246,8462
84246,8470
84247,8474
84250,8478
84252,8483
84254,8489
84256,8493
84257,8497
84259,8502
84260,8508
84262,8514
84262,8522
84262,8528
84264,8533
84267,8537
84271,8541
84271,8553
84272,8557
84275,8561
84278,8565
84278,8586
84278,8592
84279,8596
84281,8601
84282,8607
84284,8613
84284,8621
84284,8627
84287,8631
84287,8639
84287,8647
84288,8652
84288,8657
84291,8661
84293,8666
84297,8670
84297,8680
84298,8684
84301,8688
84304,8692
84304,8700
84306,8704
84307,8708
84310,8712
84313,8716
84315,8722
84315,8734
84316,8738
84319,8742
84321,8747
84323,8753
84323,8761
84324,8765
84327,8769
84330,8773
84330,8783
84330,8789
84331,8793
84333,8798
84336,8802
84338,8808
84338,8818
84339,8822
84342,8826
84344,8831
84346,8837
84346,8843
84347,8847
84350,8851
84353,8855
84353,8865
84353,8871
84354,8875
84357,8879
84360,8883
84364,8887
84366,8891
84367,8895
84370,8899
84370,8906
84372,8912
84374,8916
84375,8920
84378,8924
84381,8928
84381,8971
84383,8975
84384,8979
84386,8984
84387,8990
84389,8996
84389,9004
84389,9010
84391,9015
84394,9019
84394,9029
84394,9035
84395,9039
84398,9043
84401,9047
84403,9053
84403,9059
84404,9063
84407,9067
84409,9072
84411,9078
84411,9084
84412,9088
84415,9092
84418,9096
84422,9100
84422,9110
84423,9114
84425,9119
84427,9124
84431,9128
84431,9138
84432,9142
84435,9146
84437,9151
84439,9157
84439,9166
84439,9172
84441,9177
84444,9181
84448,9185
84450,9189
84451,9193
84454,9197
84456,9202
84457,9209
84459,9213
84460,9217
84463,9221
84465,9226
84467,9232
84467,9241
84468,9245
84471,9249
84474,9253
84474,9289
84476,9293
84477,9297
84480,9301
84482,9306
84484,9312
84484,9321
84485,9325
84488,9329
84490,9334
84490,9343
84490,9349
84490,9354
84493,9358
84493,9365
84495,9371
84497,9375
84497,9383
84497,9390
84500,9394
84504,9398
84504,9408
84505,9412
84508,9416
84510,9421
84512,9427
84514,9431
84515,9435
84517,9440
84519,9445
84519,9453
84519,9459
84520,9463
84523,9467
84526,9471
84526,9479
84526,9485
84527,9489
84528,9495
84531,9499
84531,9507
84531,9515
84532,9519
84535,9523
84538,9527
84540,9533
84542,9537
84543,9541
84544,9547
84546,9552
84547,9559
84547,9566
84548,9570
84551,9574
84553,9579
84554,9586
84556,9590
84556,9597
84557,9603
84559,9608
84563,9612
84563,9623
84563,9632
84563,9640
84563,9648
84567,9652
84567,9661
84567,9668
84568,9674
84570,9679
84570,9693
84570,9703
84570,9709
84572,9714
84575,9718
84575,9731
84575,9737
84576,9741
84579,9745
84581,9750
84585,9754
84587,9758
84588,9762
84591,9766
84591,9773
84591,9793
84593,9797
84593,9803
84596,9807
84596,9815
84597,9822
84599,9826
84600,9830
84602,9835
84603,9841
84606,9846
84608,9850
84608,9861
84608,9871
84611,9875
84615,9879
84615,9889
84616,9893
84618,9898
84619,9904
84622,9909
84624,9913
84625,9917
84627,9922
84629,9927
84631,9933
84633,9937
84634,9941
84637,9945
84640,9949
84640,9959
84640,9965
84641,9969
84644,9973
84644,9981
84647,9986
84649,9990
84650,9994
84653,9998
84656,10002
84656,10012
84656,10018
84657,10022
84659,10027
84661,10032
84661,10040
84663,10044
84663,10050
84665,10055
84667,10060
84667,10068
84669,10072
84670,10076
84673,10080
84676,10084
84676,6
84678,10
84679,14
84682,18
84685,22
84685,32
84685,38
84686,42
84688,47
84691,51
84691,60
84691,66
84692,70
84693,76
84695,81
84696,88
84697,93
84698,97
84700,102
84703,106
84707,110
84709,114
84710,118
84713,122
84713,129
84715,135
84717,139
84718,143
84721,147
84724,151
84728,155
84728,165
84728,173
84730,178
84730,187
84730,195
84731,200
84732,204
84734,209
84737,213
84739,219
84741,223
84742,227
84745,231
84748,235
84750,241
84752,245
84753,249
84756,253
84758,258
84762,262
84764,266
84765,270
84768,274
84770,279
84770,297
84770,307
84771,311
84771,320
84774,324
84774,333
84775,338
84776,342
84779,346
84779,355
84782,360
84782,371
84783,375
84785,380
84787,385
84787,399
84787,405
84788,409
84791,413
84793,418
84793,430
84793,436
84794,440
84797,444
84799,449
84803,453
84803,463
84803,473
84805,478
84808,482
84808,495
84808,501
84809,505
84811,510
84812,516
84814,522
84814,529
84814,534
84817,538
84819,543
84821,549
84821,558
84822,562
84825,566
84825,573
84828,578
84828,585
84829,589
84829,597
84832,601
84833,608
84833,618
84834,622
84836,627
84839,631
84841,637
84843,641
84844,645
84847,649
84847,656
84851,660
84851,668
84852,672
84854,677
84857,681
84857,690
84859,694
84860,698
84863,702
84865,707
84867,713
84869,717
84870,721
84872,726
84874,731
84876,737
84876,745
84877,749
84880,753
84882,758
84884,764
84884,770
84885,774
84887,779
84890,783
84894,787
84894,799
84895,803
84898,807
84901,811
84901,828
84903,832
84904,836
84907,840
84910,844
84910,854
84910,860
84911,864
84914,868
84916,873
84916,905
84916,911
84917,915
84917,922
84920,926
84921,933
84921,940
84921,945
84924,949
84926,954
84928,960
84928,969
84929,973
84932,977
84935,981
84935,994
84935,1000
84936,1004
84939,1008
84942,1012
84942,1022
84942,1028
84943,1032
84945,1037
84947,1042
84949,1048
84951,1052
84952,1056
84955,1060
84958,1064
84960,1070
84962,1074
84963,1078
84966,1082
84969,1086
84969,1094
84971,1098
84972,1102
84974,1107
84975,1113
84977,1119
